6.383177189769175062e-04 6.242355720386805326e-04
6.360938579105162921e-04 6.480863225903565287e-04
6.339307201978593544e-04 6.317432563841485433e-04
6.342079526666265970e-04 6.318263440530782820e-04
6.352370004127664768e-04 6.290786474754415719e-04
6.335324091207611592e-04 6.380573054385076364e-04
6.324964420978261993e-04 6.303838906654647602e-04
6.325684379238290548e-04 6.410341325652736070e-04
6.343467218291493374e-04 6.261730923906572415e-04
6.335424935462808434e-04 6.245495934377355432e-04
6.331871477564216888e-04 6.391497078350182352e-04
6.327764256102321036e-04 6.290447701527431641e-04
6.340154415148335169e-04 6.246217200888253820e-04
6.333888145682764655e-04 6.506344654109193085e-04
6.344734296563198355e-04 6.248576233553851432e-04
6.327061942464461001e-04 6.309748086765756478e-04
6.317649036764136925e-04 6.288126142276660941e-04
6.342394269663824804e-04 6.358576095007188646e-04
6.332160405212882868e-04 6.365320757175917934e-04
6.321192597512746312e-04 6.326092352155199272e-04
6.336442361475943651e-04 6.372037931999723157e-04
6.330518015310212772e-04 6.267470458377880820e-04
6.328443168797172639e-04 6.220455642803529106e-04
6.315338157742662667e-04 6.206282150836060036e-04
6.329316210397010990e-04 6.330974559468170856e-04
6.329087915900908452e-04 6.666405845212976028e-04
6.334888701451424397e-04 6.280112156935091028e-04
6.343709612403579130e-04 6.553366796984422390e-04
6.317093813722814578e-04 6.372853583974136564e-04
6.312233263333084498e-04 6.242250605833684620e-04
6.326396758677584053e-04 6.255010510111370329e-04
6.330545126141695102e-04 6.603073830033590139e-04
6.320881230500397180e-04 6.251089020699225358e-04
6.333495566641288111e-04 6.378811809133256346e-04
6.323793380247611472e-04 6.675941910770477172e-04
6.330901701498181698e-04 6.295800611354730129e-04
6.321792427975795334e-04 6.210198516625257655e-04
6.305246929997088698e-04 6.372816919871946090e-04
6.315427429493045272e-04 6.503872477606669009e-04
6.336249154537146279e-04 6.275177034047310165e-04
6.306336550655740683e-04 6.321002704895567741e-04
6.325282019816897685e-04 6.379031574526831559e-04
6.331374781749481845e-04 6.335190960792963510e-04
6.328337783590592437e-04 6.519456880150531529e-04
6.319776056881864926e-04 6.214134147668489263e-04
6.323062153454465668e-04 6.322391169297777525e-04
6.333939002446287332e-04 6.325700779797905357e-04
6.332708988841263256e-04 6.289953044397191256e-04
6.324593080933749601e-04 6.247499261580385715e-04
6.319587142721108143e-04 6.253985469091169437e-04
6.315922996333392381e-04 6.201251827318489829e-04
6.317507812015805708e-04 6.373167815524206220e-04
6.325106435180927363e-04 6.259059994994443151e-04
6.310591634209567835e-04 6.370903078332832651e-04
6.314410580974403253e-04 6.244523136792155815e-04
6.308052305417365417e-04 6.338302974752276593e-04
6.313690123559293280e-04 6.517194357845762162e-04
6.310068510668238222e-04 6.267843148994860659e-04
6.322075995434985876e-04 6.333910879767446715e-04
6.312825441809344091e-04 6.276522750828640671e-04
6.324270642862724534e-04 6.269247886079690234e-04
6.318367975133714091e-04 6.248646116399058639e-04
6.325580430155716520e-04 6.379191567242268332e-04
6.326854786380474004e-04 6.256795606815857653e-04
6.321442784400847477e-04 6.362406511399048463e-04
6.312053245794994796e-04 6.316257812283981865e-04
